SELECTED_GENE,EVALUATED_GENE,CORRELATION,PVALUE,LOGPVALUE
DIS3L2,NSMCE4A,-0.001343390459694,0.9701577083496558,0.0131576613021033
DIS3L2,NTPCR,0.0005340134332168,0.9881350144543922,0.0051837112560444
DIS3L2,NUCKS1,0.001949606806503,0.9567022691624396,0.0192231959510845
DIS3L2,NUDT1,-0.0001943591501516,0.9956814904655168,0.0018795662506691
DIS3L2,NUDT16,-0.0018010195523471,0.9599992861136194,0.0177290899156722
DIS3L2,NUDT3,-0.0037682631368696,0.9164248280045172,0.0379031533114332
DIS3L2,NUDT9,-0.0016969654918743,0.96230856167718,0.0166856502626087
DIS3L2,NUP155,0.0036651481264458,0.918703758106192,0.0368245070693511
DIS3L2,NUP43,-0.0044865676116858,0.9005697192967389,0.0454826598197014
DIS3L2,NUPL2,-0.0020282237125436,0.954958126473194,0.0200156711809933
DIS3L2,NVL,3.579904183800211e-05,0.9992045693182536,0.0003455886199435
DIS3L2,NWD2,0.0012524680964871,0.9721766253707989,0.0122548251402224
DIS3L2,ODAPH,0.0047744892806318,0.8942251752933067,0.0485531075198147
DIS3L2,ODF1,-0.0031405837350633,0.9303070119791818,0.0313737056340147
DIS3L2,ODF3B,0.0006482974594561,0.9855960441478294,0.0063010482886358
DIS3L2,ODF3L2,-0.0025543437832885,0.9432919205131935,0.0253538853657554
DIS3L2,OFD1,0.0034561467648214,0.9233248930653404,0.0346454555959021
DIS3L2,OLFM3,0.0014828394380609,0.9670616406366074,0.0145458430471391
DIS3L2,OLFML2A,0.0014588108568016,0.9675950928651844,0.0143063428184013
DIS3L2,OLIG2,0.0026878751003508,0.9403328235420984,0.0267184040122723
DIS3L2,ONECUT2,-0.0040397783307918,0.9104274357137032,0.0407546632957365
DIS3L2,OPRPN,-0.0010599660761608,0.9764516743608794,0.0103492455432996
DIS3L2,OPTC,0.0009013490574214,0.979974724349179,0.0087851255495847
DIS3L2,OPTN,0.0043334415581369,0.90394656374021,0.0438572418240646
DIS3L2,OR10A3,-0.0038320294669638,0.9150158792067488,0.0385713691116623
DIS3L2,OR10A5,0.0010042740774668,0.9776886032309984,0.009799447291144
DIS3L2,OR10A7,-8.750300233674434e-05,0.9980557436180196,0.0008452017290342
DIS3L2,OR10G9,0.0017571684208701,0.9609724361574612,0.0172890691435193
DIS3L2,OR13C3,0.0040429780747863,0.910356787507002,0.040788365396129
DIS3L2,OR13C9,-0.0037940145365735,0.9158558062184508,0.0381728969577941
DIS3L2,OR1J1,-0.0001282098552968,0.997151268637945,0.0012389538734089
DIS3L2,OR1L1,-0.0013413725188543,0.9702025143908116,0.0131376041846616
DIS3L2,OR2T2,-0.0004997486627878,0.988896276038866,0.0048492585608835
DIS3L2,OR4A16,-0.0047739801141696,0.894236389274837,0.0485476613079472
DIS3L2,OR4A47,-0.0026330117751142,0.9415485153256432,0.0261572971073608
DIS3L2,OR4C15,-0.0017237835591717,0.9617133563649478,0.0169543523896728
DIS3L2,OR4D1,0.0032594572227803,0.927676170209158,0.0326035992498797
DIS3L2,OR4L1,-0.0005145191150523,0.9885681191146096,0.0049933994547075
DIS3L2,OR52A5,-0.0040842648108381,0.9094452676448368,0.0412234325818918
DIS3L2,OR52E2,0.0036699049306891,0.918598613844127,0.0368742142635132
DIS3L2,OR52E8,0.0046738376223123,0.8964423544026277,0.0474776324484452
DIS3L2,OR52J3,-0.0015747802884083,0.9650206238464376,0.0154634050738313
DIS3L2,OR52N5,0.0036889358390353,0.9181779694319824,0.0370731318149398
DIS3L2,OR56A1,-0.0002418114331061,0.994627151896459,0.0023396893247342
DIS3L2,OR5A1,-0.0002287730983854,0.9949168487821826,0.0022132143538459
DIS3L2,OR5AN1,0.0030493202301822,0.93232732243739,0.030431588320271
DIS3L2,OR5D18,-0.0005241195695285,0.9883548256880488,0.0050871129287552
DIS3L2,OR5H6,0.0017199347458602,0.9617987763621964,0.0169157797881878
DIS3L2,OR5K1,-0.0002997407701707,0.9933400373569105,0.0029020595924463
DIS3L2,OR5P3,-0.0043579948848798,0.9034049779903456,0.0441175206953887
DIS3L2,OR5V1,0.0005487795797593,0.9878069577519216,0.0053279191517696
DIS3L2,OR6C3,0.0015653122679729,0.9652307963451522,0.0153688300813247
DIS3L2,OR6F1,-0.0016130559510811,0.9641709999757068,0.015845935225892
DIS3L2,OR6M1,0.0016496273822824,0.9633592436920456,0.0162117310899459
DIS3L2,OR6N1,-0.0027776823067876,0.9383431267339812,0.0276383228172013
DIS3L2,OR7A5,-0.0024394592722668,0.9458384250427696,0.0241830465850634
DIS3L2,OSGEP,-0.0043377552951761,0.9038514101176216,0.0439029600888918
DIS3L2,OSGIN2,-0.0016450179705964,0.9634615542405748,0.0161656106549203
DIS3L2,OTOL1,-0.0042072743751393,0.9067301982580552,0.0425219200388562
DIS3L2,OTUD5,0.0019196590834358,0.9573667244196356,0.0189216715397586
DIS3L2,OTUD7B,0.0031627825927975,0.9298156606403806,0.0316031433837087
DIS3L2,OTX2,0.0013667927757867,0.969638093905858,0.013390330834426
DIS3L2,PADI4,0.0045687426024614,0.898758274410458,0.0463570982621781
DIS3L2,PAIP1,-0.000370528347601,0.9917672532564014,0.003590235594045
DIS3L2,PAK6,-0.0038727526126179,0.9141162201799538,0.0389985848196689
DIS3L2,PALB2,-0.0015531747600055,0.9655002300418644,0.0152476184087704
DIS3L2,PAPLN,-0.0047768481505072,0.8941732233582013,0.0485783395249025
DIS3L2,PAQR7,0.0003605049848525,0.99198995417035,0.0034927259007348
DIS3L2,PARP16,0.0036919572282008,0.9181111890927384,0.0371047197952005
DIS3L2,PAX8,0.0016941226948955,0.9623716564915664,0.0166571762028913
DIS3L2,PBK,-0.0044480589708622,0.9014187725897492,0.045073401726274
DIS3L2,PBLD,0.0018295153983938,0.9593669343689089,0.018015254046681
DIS3L2,PCDH11X,-0.0029791503664649,0.933880977227136,0.0297084709083761
DIS3L2,PCDHA11,0.004712514882936,0.8955902658782711,0.0478906353903801
DIS3L2,PCDHB7,-0.0007262057177026,0.983865291379274,0.0070643601210236
DIS3L2,PCDHGB6,-0.0029901938433606,0.9336364430332924,0.0298222046283166
DIS3L2,PCK1,0.0019364820833763,0.9569934659717552,0.0190910274291111
DIS3L2,PCNT,-0.0046679309208829,0.8965724939024022,0.0474145890589468
DIS3L2,PCSK1,-0.0009249402490703,0.979450712950006,0.0090174133010944
DIS3L2,PCYOX1,0.0046044909296714,0.8979704109876937,0.0467379735292246
DIS3L2,PDE4C,0.0019444575077457,0.9568165154104604,0.0191713370244279
DIS3L2,PDE5A,-0.0030589131307891,0.932114942625914,0.030530529845379
DIS3L2,PDGFA,-0.0009626077176786,0.9786140554288608,0.0093885509392944
DIS3L2,PDHB,0.0017691729335346,0.9607060246120817,0.0174094858179808
DIS3L2,PDK4,-0.0014367210159668,0.9680855164007128,0.0140862773398165
DIS3L2,PDLIM1,-0.00118618197675,0.9736486113097133,0.0115977512359431
DIS3L2,PDRG1,0.0008373684739345,0.9813959142758008,0.0081557543958286
DIS3L2,PDZK1,-0.0033352396221036,0.9259994063460636,0.03338929174216
DIS3L2,PFN4,0.001454916406056,0.9676815539137212,0.0142675374554921
DIS3L2,PGAM5,0.0030666438440514,0.9319437937910828,0.0306102794726929
DIS3L2,PGBD1,-0.0049086976730234,0.8912700859993435,0.0499906696052869
DIS3L2,PHF3,-0.0046530383232711,0.8969006276341209,0.0472556720739186
DIS3L2,PHRF1,0.0026123193092568,0.9420070658380824,0.0259458396243408
DIS3L2,PIAS3,0.0008965241179336,0.98008189776224,0.0087376322053411
DIS3L2,PICALM,-0.0006191697570066,0.9862431416515912,0.0060160038618392
DIS3L2,PIGM,0.000187981527295,0.9958231949838596,0.0018177622379239
DIS3L2,PIGN,-0.0035020826787463,0.9223089977814304,0.0351235544894466
DIS3L2,PIRT,-0.00285189716896,0.9366991708086184,0.0283998642189651
DIS3L2,PKD1L1,0.0001292090892833,0.9971290664681084,0.0012486238076473
DIS3L2,PKDCC,0.0029094111486996,0.9354253460478474,0.028990866734991
DIS3L2,PKNOX2,0.0022881397026932,0.9491933798380534,0.0226452994368192
DIS3L2,PKP3,-0.0027281835831738,0.9394397342347588,0.0271310749873892
DIS3L2,PLA2G2A,0.0037893265944513,0.9159593912255074,0.0381237802160144
DIS3L2,PLAG1,0.0003941212013199,0.9912430654581976,0.0038198379026108
DIS3L2,PLAUR,-0.002856046935091,0.9366072559653016,0.0284424820296115
DIS3L2,PLCG1,-0.0026981506094407,0.940105148493372,0.0268235688933081
DIS3L2,PLIN5,0.0007076223306212,0.9842781197092426,0.0068821690598458
DIS3L2,PLN,0.001495514000378,0.966780261915276,0.014672224864288
DIS3L2,PLP2,0.0002318391108328,0.9948487254306012,0.002242952124039
DIS3L2,PNMA8B,0.0015638287462405,0.9652637279958162,0.0153540131170864
DIS3L2,PNMT,-0.0031921991767967,0.9291645927216696,0.0319073480308425
DIS3L2,PNN,0.0031060551964184,0.931071322113702,0.0310170498306668
DIS3L2,PNO1,0.0003644437851812,0.991902441106186,0.0035310409232391
DIS3L2,PNPLA7,0.0020843173736549,0.9537138006941508,0.0205819328715403
DIS3L2,PNPLA8,-0.0034261085901659,0.9239892696549088,0.0343330722395481
DIS3L2,POLE,0.0032622056012278,0.927615353849654,0.0326320715508727
DIS3L2,POMGNT2,-0.0008358694508638,0.981429212546973,0.0081410192518458
DIS3L2,PP2D1,0.0008876141128848,0.980279811165614,0.0086499415522533
DIS3L2,PPFIA3,-0.0043251726986026,0.9041289644129006,0.0437696176018679
DIS3L2,PPIB,-0.0038820216535954,0.9139114630781772,0.0390958753373326
DIS3L2,PPIE,-0.0010140093761182,0.97747237662756,0.0098955069221045
DIS3L2,PPM1N,-0.0034347674727927,0.9237977492757647,0.0344231001954542
DIS3L2,PPP1R18,0.0009698945043236,0.9784522063836768,0.0094603830982321
DIS3L2,PPP1R3E,-0.0006955711498774,0.9845458378956292,0.0067640594327049
DIS3L2,PPP2R5A,-0.0010891706125036,0.975803058985895,0.010637824778157
DIS3L2,PPP2R5D,0.0005521540149452,0.9877319888464444,0.0053608808729593
DIS3L2,PRAMEF1,2.6312437811935585e-05,0.9994153552479756,0.0002539822416067
DIS3L2,PRAMEF18,-0.0013514350611129,0.969979088220298,0.0132376285878053
DIS3L2,PRB1,0.0008770823443388,0.9805137495367976,0.0085463119338899
DIS3L2,PRB2,-0.0010811569911365,0.9759810351766016,0.0105586212658633
DIS3L2,PRIM1,0.002082297878184,0.9537585972297508,0.020561534266303
DIS3L2,PRKAB2,-0.001678077945683,0.9627277680903168,0.0164965015883043
DIS3L2,PRKAG3,-0.0002316381597219,0.9948531903373496,0.0022410030035727
DIS3L2,PRKN,-0.0025369326025883,0.9436778163296964,0.0251762540844891
DIS3L2,PROKR2,-0.0035592120791577,0.9210457297112988,0.035718806645451
DIS3L2,PROM2,0.0047795685151957,0.8941133103955823,0.0486074398604231
DIS3L2,PROS1,-0.0046029413351965,0.8980045606865233,0.0467214576801776
DIS3L2,PRPF40A,-0.0032097791314626,0.9287755237256322,0.0320892381994575
DIS3L2,PRPF4B,-0.0047217400386892,0.8953870466237224,0.0479891927541498
DIS3L2,PRR3,-0.0048968916773116,0.8915299783911946,0.0498640487522551
DIS3L2,PRR5L,-0.0044134554959456,0.9021818193431604,0.0447059289990037
DIS3L2,PRSS53,-0.0015813854106249,0.964874003815358,0.0155293944492555
DIS3L2,PRSS54,-0.0046917618166326,0.8960474563234309,0.0476689886932146
DIS3L2,PRSS58,0.0002196460190578,0.9951196424465582,0.0021247012335124
DIS3L2,PSMD14,0.0038038108556881,0.9156393508596382,0.0382755511941268
DIS3L2,PTCHD4,0.0032593237789715,0.9276791230762022,0.0326022168581968
DIS3L2,PTGER1,-0.0004783166795887,0.9893724363206085,0.0046401931436693
DIS3L2,PTHLH,-0.0011369542700202,0.974741847018515,0.0111103886710646
DIS3L2,PTPN22,-0.0044091132684592,0.9022775768793084,0.0446598354491286
DIS3L2,PTPN23,-0.0048180705010912,0.893265412417322,0.0490194817361574
DIS3L2,PTPN3,0.0019494439433459,0.9567058825543976,0.0192215556568411
DIS3L2,PUF60,-0.0039902181811807,0.91152178058042,0.0402329495291631
DIS3L2,PURA,-0.001203733652197,0.9732588402509136,0.0117716428322468
DIS3L2,PUS7,-0.001726720820487,0.961648167513858,0.016983791637541
DIS3L2,PVALB,-0.0032949881362992,0.9268899716755304,0.0329718165893182
DIS3L2,RAB13,-0.0036024984607786,0.9200886962005472,0.0361703048134293
DIS3L2,RAB19,0.0016882391019478,0.9625022413804492,0.0165982504760565
DIS3L2,RAB32,0.0018555110410921,0.9587900869198348,0.0182764648535176
DIS3L2,RABGAP1L,0.0024058497514266,0.946583511814106,0.0238410646160862
DIS3L2,RADIL,-0.0022845325748639,0.9492733658364694,0.0226087041392284
DIS3L2,RAI1,-0.0040435418157321,0.9103443405573522,0.04079430337405
DIS3L2,RALGPS1,-0.0023596114906639,0.947608640183616,0.0233709880854479
DIS3L2,RAN,-0.0048642823305818,0.892247887639401,0.0495144715456142
DIS3L2,RARG,-0.0013761211626138,0.9694309741967012,0.0134831082899607
DIS3L2,RASGRF2,0.0043246663462481,0.9041401340750717,0.0437642523355481
DIS3L2,RAX,-0.0048490070088832,0.8925842109814723,0.0493507997095479
DIS3L2,RBM19,-0.0019378608391229,0.9569628753975076,0.019104910000315
DIS3L2,RBM38,-0.0031504982227575,0.9300875606072756,0.0314761640282837
DIS3L2,RBMX2,0.0027897247910339,0.938076351999137,0.0277618120447944
DIS3L2,RBMXL2,0.0021941876028314,0.95127687827649,0.0216930590810291
DIS3L2,RCOR1,-0.0044458303473505,0.9014679135916076,0.0450497267320427
DIS3L2,REEP6,0.0045980384192494,0.8981126115538746,0.0466692050808068
DIS3L2,REG1B,-0.0030413965455411,0.9325027506537484,0.0303498784554863
DIS3L2,RELA,0.0002159165375238,0.9952025075157306,0.0020885384019772
DIS3L2,RELT,-0.001322556973486,0.970620296301533,0.0129506315457703
DIS3L2,REST,0.0047202238310804,0.8954204464113275,0.0479729929744284
DIS3L2,REX1BD,-0.0026021424788585,0.9422325941370796,0.0258418765263169
DIS3L2,RFK,-0.0034503631687418,0.9234528090142332,0.0345852933026517
DIS3L2,RFT1,-0.0020258814730226,0.9550100867807252,0.0199920413899971
DIS3L2,RGMA,-0.0002128148968116,0.995271422676362,0.0020584656906096
DIS3L2,RGMB,-0.0008684695971397,0.9807050626239588,0.0084615827666819
DIS3L2,RGPD2,-0.0022032382255687,0.9510761553639252,0.0217847064799088
DIS3L2,RGS3,-0.0036400725528406,0.9192580512640716,0.0365625577014213
DIS3L2,RGS7,0.0032594396028524,0.9276765601058248,0.0326034167185818
DIS3L2,RHO,0.0023612869283249,0.947571493262079,0.0233880130666205
DIS3L2,RHOD,0.0004432070733391,0.9901524842123745,0.0042979185816921
DIS3L2,RHOF,-0.0020021465423507,0.955536633878838,0.0197526580737038
DIS3L2,RILP,-0.0047563761474847,0.8946241154321852,0.0483593991904487
DIS3L2,RIMS1,0.0027861914693098,0.9381546242479116,0.0277255764147691
DIS3L2,RIN3,-0.0039659027213992,0.912058755166106,0.0399771833574427
DIS3L2,RIPK3,-0.0019943474287308,0.9557096573988038,0.0196740254448179
DIS3L2,RNASE3,0.0040958930907112,0.9091885623508738,0.0413460363645171
DIS3L2,RNASE9,0.0041873343403115,0.907170242055333,0.042311204398179
DIS3L2,RNF111,0.0003305787818284,0.9926548636816444,0.0032017251736257
DIS3L2,RNF114,0.0005186739452833,0.9884758110943552,0.005033953802791
DIS3L2,RNF182,-0.0047532153082938,0.8946937353620171,0.0483256035723495
DIS3L2,RNF19B,-0.0042454368486866,0.905888094972381,0.0429254477289808
DIS3L2,RNF214,-0.0044989945902053,0.9002957486893338,0.0456148006442469
DIS3L2,RNF220,0.0015720809743402,0.9650805433673278,0.0154364399408826
DIS3L2,ROBO2,0.0004318167507411,0.9904055508288052,0.0041869342694695
DIS3L2,ROPN1,0.0038999553657391,0.9135153158659756,0.0392841669317842
DIS3L2,RPA4,-0.0044803480930559,0.900706841968107,0.0454165382469072
DIS3L2,RPAP3,-0.0043408916020983,0.9037822294442408,0.0439362022061668
DIS3L2,RPE,0.0009269854847146,0.979405284255722,0.0090375571312476
DIS3L2,RPL10A,0.0030380323570764,0.9325772338586864,0.0303151907796924
DIS3L2,RPLP1,-0.0042770863678821,0.90518978832969,0.0432603540733431
DIS3L2,RPS3,-0.0033668134124048,0.9253008999941326,0.0337170154157038
DIS3L2,RPS6KA2,-0.0038547527364636,0.914513861424989,0.0388097074704935
DIS3L2,RPUSD1,0.0037466733417524,0.9169019248774932,0.0376771155430775
DIS3L2,RRAGA,0.0014613975800313,0.9675376650019952,0.0143321194520679
DIS3L2,RSBN1L,0.0039607222215641,0.9121731648016932,0.0399227084050713
DIS3L2,RSPO1,0.0016650286673067,0.9630174009900164,0.0163658654344817
DIS3L2,RSPO2,-0.0001504036869823,0.9966581402239766,0.0014537817827078
DIS3L2,RTCB,0.0044962896141912,0.9003553827661044,0.0455860346606181
DIS3L2,RTP2,-3.872355144927477e-05,0.9991395887017792,0.0003738327270079
DIS3L2,RUBCN,0.0008926409634647,0.9801681521446524,0.0086994127931312
DIS3L2,RUFY2,0.002040331653459,0.9546895266221967,0.0201378418167211
DIS3L2,RUNX3,0.0021098650390238,0.9531471139282252,0.0208400628072551
DIS3L2,S100A10,0.0004133538605703,0.990815755569478,0.0040070960481713
DIS3L2,S100A14,-0.0026836281643382,0.9404269245713464,0.0266749454495091
DIS3L2,S100P,-0.0026905294196919,0.940274011168076,0.0267455674672193
DIS3L2,SAMD3,-0.0009897074174686,0.9780121402101052,0.009655754216965
DIS3L2,SAMHD1,-0.0043769691289988,0.9029864837355838,0.0443187503321024
DIS3L2,SAP18,0.0009778443514791,0.9782756309089228,0.0095387647239971
DIS3L2,SAYSD1,0.0016520061949547,0.9633064437772928,0.0162355346089238
DIS3L2,SBK1,-0.0028682032217689,0.9363380063272428,0.0285673480737219
DIS3L2,SBNO2,0.002702393420309,0.9400111417118576,0.0268669987882777
DIS3L2,SCD,-0.0003481977410692,0.9922633996225813,0.0033730276257839
DIS3L2,SCG2,0.0031787223771223,0.9294628646048452,0.0317679571770471
DIS3L2,SCN4A,-0.0023365562604081,0.9481198201172346,0.0231367745528035
DIS3L2,SCNM1,0.0016294446270582,0.9638072247632726,0.0160098225221913
DIS3L2,SCUBE3,0.0002921559521424,0.9935085612378984,0.0028283861461562
DIS3L2,SDCBP,-0.0036355170027306,0.9193587554752471,0.0365149835869006
DIS3L2,SEC61A1,0.0014227044656705,0.9683967085212912,0.0139466953491294
DIS3L2,SELENOM,-0.0032540724220145,0.9277953267752332,0.0325478193154703
DIS3L2,SEMA3E,0.0021959468306135,0.9512378622303662,0.021710871771968
DIS3L2,SEPT10,0.0022823977578546,0.9493207044241304,0.022587047179767
DIS3L2,SEPT5,0.0027454376735705,0.939057469542337,0.0273078284566017
DIS3L2,SERINC3,-0.0002777761141051,0.9938280615972418,0.0026887447360095
DIS3L2,SERPINB9,-0.0028846093724617,0.9359746379618316,0.0287359191491339
DIS3L2,SERPINE1,0.000414156260702,0.9907979279553212,0.004014910320467
DIS3L2,SERTAD2,0.0033737680440936,0.92514705051671,0.0337892314207244
DIS3L2,SEZ6L2,-0.0036934797008252,0.91807753881706,0.0371206376895009
DIS3L2,SF3A1,0.0029563746663199,0.9343853160696254,0.029473995146105
DIS3L2,SFMBT1,-0.0001904807662688,0.9957676643316908,0.0018419807220636
DIS3L2,SFMBT2,-0.0001421007327185,0.9968426247978296,0.0013733999398159
DIS3L2,SFTA3,4.0205256185174696e-05,0.9991066662314508,0.0003881433227719
DIS3L2,SFXN5,0.0025559435515181,0.9432564644289612,0.0253702097620516
DIS3L2,SGSM3,0.0019242813829976,0.9572641667270292,0.0189681977294532
DIS3L2,SH3BGRL2,0.002782838239179,0.9382289075519676,0.0276911902367631
DIS3L2,SHOC2,0.0026652974806053,0.9408330942376412,0.0264874144907202
DIS3L2,SHROOM4,-0.0025880066417,0.9425458654800024,0.0256975072863901
DIS3L2,SIRPB2,0.0036510797799838,0.919014732722076,0.0366775263847104
DIS3L2,SIRT2,-5.67091101774711e-05,0.998739961948758,0.0005475726263089
DIS3L2,SIRT5,-0.0014776513095972,0.9671768196783852,0.0144941207560562
DIS3L2,SIVA1,-0.0048374699163359,0.8928382409058371,0.0492272168622305
DIS3L2,SKAP2,-0.0011646364292339,0.9741270830913444,0.0113843820484274
DIS3L2,SKIDA1,0.0026187264377665,0.941865080119255,0.0260113043794144
DIS3L2,SLAMF9,0.0004897367054103,0.989118713976264,0.0047515812736307
DIS3L2,SLC16A4,0.0017544859206691,0.9610319684512112,0.0172621654105031
DIS3L2,SLC16A8,-0.002105344056934,0.953247394595966,0.0207943730609967
DIS3L2,SLC19A1,-0.0033612095582657,0.9254248697712614,0.0336588334947624
DIS3L2,SLC1A4,0.001939424392631,0.9569281847757292,0.0191206537862884
DIS3L2,SLC22A17,0.0029098761107049,0.9354150486956816,0.0289956475631541
DIS3L2,SLC22A23,-0.0028010882771349,0.9378246253344936,0.0278783677728202
DIS3L2,SLC22A6,0.0046326438903659,0.8973500137410382,0.0470381262014986
DIS3L2,SLC22A7,0.0017830392324472,0.9603983006112428,0.0175486170821206
DIS3L2,SLC25A2,0.002025138772758,0.9550265629041816,0.0199845488746031
